Wavelength	Transit Depth
(meters)	(percent)
7.143026e-07	9.034837e-03
7.150159e-07	9.070638e-03
7.157299e-07	9.024404e-03
7.164445e-07	9.034119e-03
7.171599e-07	9.037290e-03
7.178760e-07	9.047519e-03
7.185929e-07	9.047147e-03
7.193104e-07	9.063943e-03
7.200287e-07	9.102862e-03
7.207476e-07	9.149761e-03
7.214673e-07	9.119055e-03
7.221877e-07	9.152956e-03
7.229089e-07	9.135434e-03
7.236307e-07	9.216686e-03
7.243533e-07	9.120140e-03
7.250766e-07	9.143806e-03
7.258006e-07	9.364127e-03
7.265254e-07	9.147850e-03
7.272508e-07	9.204391e-03
7.279770e-07	9.178632e-03
7.287039e-07	9.210391e-03
7.294315e-07	9.219641e-03
7.301599e-07	9.227886e-03
7.308890e-07	9.240746e-03
7.316188e-07	9.097993e-03
7.323494e-07	9.212298e-03
7.330807e-07	9.088140e-03
7.338127e-07	9.093699e-03
7.345454e-07	9.112487e-03
7.352789e-07	9.097842e-03
7.360131e-07	9.088467e-03
7.367480e-07	9.302088e-03
7.374837e-07	9.099544e-03
7.382201e-07	9.128739e-03
7.389572e-07	9.118689e-03
7.396951e-07	9.112984e-03
7.404337e-07	9.210260e-03
7.411731e-07	9.133508e-03
7.419132e-07	9.380156e-03
7.426540e-07	9.168764e-03
7.433955e-07	9.183018e-03
7.441379e-07	1.010593e-02
7.448809e-07	9.213970e-03
7.456247e-07	9.615537e-03
7.463692e-07	9.259287e-03
7.471145e-07	9.291393e-03
7.478605e-07	9.310400e-03
7.486073e-07	9.329341e-03
7.493548e-07	9.358359e-03
7.501031e-07	9.403903e-03
7.508521e-07	9.486218e-03
7.516018e-07	9.483760e-03
7.523523e-07	9.534165e-03
7.531036e-07	9.589326e-03
7.538556e-07	9.650721e-03
7.546083e-07	9.719403e-03
7.553618e-07	9.804372e-03
7.561161e-07	9.887373e-03
7.568711e-07	9.988329e-03
7.576269e-07	1.010593e-02
7.583834e-07	1.022358e-02
7.591407e-07	1.036448e-02
7.598987e-07	1.051667e-02
7.606575e-07	1.068834e-02
7.614170e-07	1.087260e-02
7.621773e-07	1.106685e-02
7.629384e-07	1.127463e-02
7.637002e-07	1.150267e-02
7.644628e-07	1.177714e-02
7.652261e-07	1.221033e-02
7.659902e-07	1.332630e-02
7.667551e-07	1.424889e-02
7.675207e-07	1.247397e-02
7.682871e-07	1.209628e-02
7.690543e-07	1.239957e-02
7.698222e-07	1.433456e-02
7.705909e-07	1.256399e-02
7.713604e-07	1.179058e-02
7.721306e-07	1.145763e-02
7.729016e-07	1.120994e-02
7.736734e-07	1.099028e-02
7.744459e-07	1.078944e-02
7.752193e-07	1.060560e-02
7.759933e-07	1.043974e-02
7.767682e-07	1.029336e-02
7.775438e-07	1.015685e-02
7.783202e-07	1.003849e-02
7.790974e-07	9.943789e-03
7.798754e-07	9.847634e-03
7.806541e-07	9.760071e-03
7.814336e-07	9.683708e-03
7.822139e-07	9.617084e-03
7.829950e-07	9.561494e-03
7.837768e-07	9.535718e-03
7.845595e-07	9.470596e-03
7.853429e-07	9.403963e-03
7.861271e-07	9.368374e-03
7.869120e-07	9.366837e-03
7.876978e-07	9.294464e-03
7.884844e-07	9.275440e-03
7.892717e-07	9.238174e-03
7.900598e-07	9.206728e-03
7.908487e-07	9.201987e-03
7.916384e-07	9.165028e-03
7.924289e-07	9.155168e-03
7.932201e-07	9.143511e-03
7.940122e-07	9.113612e-03
7.948051e-07	9.102622e-03
7.955987e-07	9.180339e-03
7.963931e-07	9.097803e-03
7.971884e-07	9.088396e-03
7.979844e-07	9.047171e-03
7.987812e-07	9.046644e-03
7.995788e-07	9.033267e-03
8.003772e-07	9.024577e-03
8.011764e-07	8.996826e-03
8.019764e-07	9.018454e-03
8.027772e-07	8.985785e-03
8.035788e-07	9.191100e-03
8.043812e-07	9.000648e-03
8.051844e-07	8.972500e-03
8.059885e-07	8.978360e-03
8.067933e-07	9.011578e-03
8.075989e-07	9.155854e-03
8.084053e-07	8.946202e-03
8.092125e-07	8.999049e-03
8.100205e-07	9.044453e-03
8.108294e-07	9.016304e-03
8.116390e-07	9.190543e-03
8.124495e-07	9.056997e-03
8.132607e-07	9.462671e-03
8.140728e-07	8.929763e-03
8.148857e-07	9.125858e-03
8.156994e-07	9.503647e-03
8.165139e-07	8.953370e-03
8.173292e-07	8.887638e-03
8.181453e-07	9.050939e-03
8.189623e-07	8.931399e-03
8.197801e-07	8.885017e-03
8.205986e-07	8.969276e-03
8.214180e-07	8.874647e-03
8.222382e-07	8.939523e-03
8.230593e-07	1.194292e-02
8.238811e-07	8.880335e-03
8.247038e-07	8.993020e-03
8.255273e-07	8.869517e-03
8.263516e-07	8.845383e-03
8.271768e-07	8.831711e-03
8.280027e-07	8.861834e-03
8.288295e-07	8.920100e-03
8.296571e-07	9.666754e-03
8.304856e-07	8.826246e-03
8.313149e-07	8.989014e-03
8.321450e-07	8.801337e-03
8.329759e-07	8.804374e-03
8.338076e-07	8.854034e-03
8.346402e-07	9.249281e-03
8.354737e-07	9.653793e-03
8.363079e-07	8.925025e-03
8.371430e-07	8.846239e-03
8.379789e-07	8.862630e-03
8.388157e-07	9.376082e-03
8.396533e-07	8.926351e-03
8.404917e-07	8.958602e-03
8.413309e-07	8.847352e-03
8.421710e-07	8.842048e-03
8.430120e-07	8.843806e-03
8.438538e-07	8.854784e-03
8.446964e-07	8.933391e-03
8.455398e-07	8.819614e-03
8.463841e-07	9.227260e-03
8.472293e-07	8.800386e-03
8.480753e-07	8.772564e-03
8.489221e-07	8.804982e-03
8.497698e-07	8.766037e-03
8.506183e-07	8.802967e-03
8.514677e-07	8.775310e-03
8.523179e-07	8.779500e-03
8.531690e-07	8.832150e-03
8.540209e-07	8.791051e-03
8.548737e-07	8.781415e-03
8.557273e-07	8.803468e-03
8.565818e-07	8.853365e-03
8.574371e-07	8.812059e-03
8.582933e-07	8.818016e-03
8.591503e-07	8.807427e-03
8.600082e-07	8.884484e-03
8.608670e-07	8.851267e-03
8.617266e-07	8.910791e-03
8.625870e-07	8.991805e-03
8.634484e-07	8.910744e-03
8.643105e-07	8.910822e-03
8.651736e-07	8.890005e-03
8.660375e-07	8.868542e-03
8.669023e-07	8.848090e-03
8.677679e-07	8.841192e-03
8.686344e-07	8.819568e-03
8.695018e-07	9.842568e-03
8.703700e-07	8.803303e-03
8.712391e-07	8.864701e-03
8.721091e-07	8.749140e-03
8.729799e-07	8.768637e-03
8.738516e-07	8.760868e-03
8.747242e-07	8.792716e-03
8.755976e-07	9.060435e-03
8.764719e-07	8.802346e-03
8.773471e-07	8.783479e-03
8.782232e-07	8.810041e-03
8.791001e-07	8.800746e-03
8.799779e-07	8.855852e-03
8.808566e-07	9.036884e-03
8.817362e-07	9.159071e-03
8.826166e-07	9.398903e-03
8.834980e-07	9.527024e-03
8.843802e-07	9.404225e-03
8.852633e-07	9.370731e-03
8.861472e-07	9.474382e-03
8.870321e-07	9.697377e-03
8.879178e-07	9.742905e-03
8.888044e-07	9.555494e-03
8.896919e-07	9.437630e-03
8.905803e-07	9.463136e-03
8.914696e-07	9.452165e-03
8.923598e-07	9.419449e-03
8.932508e-07	9.457468e-03
8.941428e-07	9.627654e-03
8.950356e-07	9.480786e-03
8.959293e-07	9.536842e-03
8.968239e-07	9.342598e-03
8.977195e-07	1.120646e-02
8.986159e-07	9.219596e-03
8.995132e-07	9.179615e-03
9.004114e-07	9.105172e-03
9.013105e-07	9.017451e-03
9.022104e-07	8.925454e-03
9.031113e-07	9.046446e-03
9.040131e-07	8.858571e-03
9.049158e-07	8.831590e-03
9.058194e-07	8.797191e-03
9.067239e-07	8.786786e-03
9.076293e-07	9.215217e-03
9.085356e-07	8.714948e-03
9.094428e-07	8.857059e-03
9.103509e-07	8.732951e-03
9.112599e-07	8.750870e-03
9.121699e-07	9.033402e-03
9.130807e-07	9.539405e-03
9.139924e-07	8.695091e-03
9.149051e-07	8.719171e-03
9.158187e-07	1.227214e-02
9.167332e-07	9.381399e-03
9.176485e-07	1.003974e-02
9.185648e-07	8.825499e-03
9.194821e-07	9.229955e-03
9.204002e-07	9.021779e-03
9.213193e-07	9.126757e-03
9.222392e-07	8.770054e-03
9.231601e-07	9.594447e-03
9.240819e-07	9.059971e-03
9.250047e-07	8.728348e-03
9.259283e-07	1.152802e-02
9.268529e-07	9.186429e-03
9.277784e-07	9.716011e-03
9.287048e-07	1.134874e-02
9.296322e-07	9.778881e-03
9.305604e-07	8.944594e-03
9.314896e-07	8.851245e-03
9.324197e-07	1.177184e-02
9.333508e-07	1.040790e-02
9.342828e-07	9.295137e-03
9.352157e-07	9.109051e-03
9.361496e-07	9.816145e-03
9.370843e-07	8.863245e-03
9.380200e-07	1.360129e-02
9.389567e-07	1.171292e-02
9.398943e-07	9.527543e-03
9.408328e-07	8.964610e-03
9.417723e-07	1.190231e-02
9.427126e-07	9.707249e-03
9.436540e-07	1.110906e-02
9.445963e-07	1.049532e-02
9.455395e-07	9.026070e-03
9.464836e-07	8.751193e-03
9.474287e-07	1.063125e-02
9.483748e-07	9.636269e-03
9.493218e-07	8.849642e-03
9.502697e-07	9.531987e-03
9.512186e-07	8.835612e-03
9.521684e-07	9.538513e-03
9.531192e-07	9.684071e-03
9.540709e-07	9.008705e-03
9.550236e-07	9.106522e-03
9.559772e-07	1.013148e-02
9.569318e-07	1.120611e-02
9.578873e-07	9.419124e-03
9.588438e-07	9.525800e-03
9.598012e-07	1.016621e-02
9.607596e-07	1.049395e-02
9.617190e-07	9.366354e-03
9.626793e-07	1.011522e-02
9.636406e-07	9.949137e-03
9.646028e-07	9.164090e-03
9.655660e-07	9.736058e-03
9.665301e-07	9.270506e-03
9.674953e-07	9.002585e-03
9.684613e-07	9.734758e-03
9.694284e-07	1.002517e-02
9.703964e-07	9.146834e-03
9.713654e-07	9.157220e-03
9.723353e-07	9.133410e-03
9.733062e-07	9.108413e-03
9.742781e-07	9.779376e-03
9.752510e-07	9.217903e-03
9.762248e-07	8.921142e-03
9.771996e-07	9.065925e-03
9.781754e-07	9.156111e-03
9.791521e-07	9.746788e-03
9.801298e-07	9.021942e-03
9.811085e-07	8.985045e-03
9.820882e-07	9.227675e-03
9.830688e-07	9.126738e-03
9.840505e-07	9.239248e-03
9.850331e-07	1.012196e-02
9.860167e-07	9.934074e-03
9.870012e-07	9.109999e-03
9.879868e-07	9.497673e-03
9.889733e-07	9.397442e-03
9.899609e-07	9.540753e-03
9.909494e-07	9.213445e-03
9.919389e-07	9.425493e-03
9.929294e-07	9.175959e-03
9.939208e-07	9.121945e-03
9.949133e-07	9.102330e-03
9.959068e-07	1.065352e-02
9.969012e-07	9.215272e-03
9.978967e-07	9.084557e-03
9.988931e-07	9.149779e-03
9.998905e-07	8.963959e-03
1.000889e-06	9.119833e-03
1.001888e-06	9.008400e-03
1.002889e-06	9.000931e-03
1.003890e-06	9.121525e-03
1.004893e-06	9.017995e-03
1.005896e-06	8.986991e-03
1.006900e-06	8.955603e-03
1.007906e-06	8.975934e-03
1.008912e-06	8.967239e-03
1.009920e-06	8.989992e-03
1.010928e-06	9.010928e-03
1.011938e-06	9.072313e-03
1.012948e-06	9.012912e-03
1.013960e-06	9.134537e-03
1.014972e-06	8.980861e-03
1.015986e-06	9.097763e-03
1.017000e-06	9.182357e-03
1.018016e-06	9.121520e-03
1.019032e-06	9.479078e-03
1.020050e-06	9.258723e-03
1.021068e-06	9.111861e-03
1.022088e-06	8.990978e-03
1.023108e-06	9.547965e-03
1.024130e-06	9.579924e-03
1.025153e-06	9.241558e-03
1.026176e-06	9.133630e-03
1.027201e-06	8.930736e-03
1.028227e-06	8.923696e-03
1.029253e-06	9.060414e-03
1.030281e-06	8.900466e-03
1.031310e-06	9.132841e-03
1.032340e-06	8.983158e-03
1.033371e-06	9.206499e-03
1.034402e-06	9.106977e-03
1.035435e-06	9.140502e-03
1.036469e-06	9.171715e-03
1.037504e-06	8.934303e-03
1.038540e-06	9.183295e-03
1.039577e-06	9.275736e-03
1.040615e-06	8.930175e-03
1.041654e-06	8.998977e-03
1.042694e-06	8.935044e-03
1.043736e-06	9.111573e-03
1.044778e-06	9.265096e-03
1.045821e-06	9.053187e-03
1.046865e-06	9.018663e-03
1.047911e-06	8.896180e-03
1.048957e-06	8.933286e-03
1.050004e-06	8.866749e-03
1.051053e-06	9.106359e-03
1.052102e-06	9.056730e-03
1.053153e-06	8.878895e-03
1.054205e-06	8.829604e-03
1.055257e-06	8.830688e-03
1.056311e-06	8.854520e-03
1.057366e-06	8.906794e-03
1.058422e-06	8.903608e-03
1.059478e-06	8.979403e-03
1.060536e-06	8.866198e-03
1.061595e-06	8.872718e-03
1.062655e-06	8.919882e-03
1.063717e-06	8.877090e-03
1.064779e-06	8.857998e-03
1.065842e-06	8.960965e-03
1.066906e-06	8.941148e-03
1.067972e-06	8.893769e-03
1.069038e-06	8.925962e-03
1.070105e-06	8.971334e-03
1.071174e-06	9.029508e-03
1.072244e-06	9.030353e-03
1.073314e-06	8.916329e-03
1.074386e-06	8.916855e-03
1.075459e-06	8.901755e-03
1.076533e-06	9.024016e-03
1.077608e-06	9.055848e-03
1.078684e-06	9.120214e-03
1.079761e-06	9.084285e-03
1.080839e-06	8.995263e-03
1.081918e-06	9.089255e-03
1.082999e-06	8.962041e-03
1.084080e-06	9.135556e-03
1.085162e-06	9.035636e-03
1.086246e-06	9.015537e-03
1.087331e-06	9.088190e-03
1.088416e-06	9.034937e-03
1.089503e-06	9.137356e-03
1.090591e-06	9.085600e-03
1.091680e-06	9.625667e-03
1.092770e-06	9.877409e-03
1.093861e-06	9.206951e-03
1.094954e-06	9.475315e-03
1.096047e-06	9.809419e-03
1.097141e-06	9.278688e-03
1.098237e-06	9.235536e-03
1.099334e-06	9.244835e-03
1.100431e-06	9.362205e-03
1.101530e-06	9.332715e-03
1.102630e-06	1.021200e-02
1.103731e-06	9.175940e-03
1.104833e-06	1.031545e-02
1.105936e-06	1.030037e-02
1.107041e-06	9.271234e-03
1.108146e-06	1.001270e-02
1.109253e-06	9.993280e-03
1.110360e-06	1.019283e-02
1.111469e-06	1.006565e-02
1.112579e-06	1.008784e-02
1.113690e-06	1.011985e-02
1.114802e-06	1.192925e-02
1.115915e-06	9.737920e-03
1.117029e-06	1.079747e-02
1.118145e-06	1.007958e-02
1.119261e-06	1.008703e-02
1.120379e-06	1.309110e-02
1.121498e-06	1.004177e-02
1.122618e-06	1.125371e-02
1.123739e-06	1.064755e-02
1.124861e-06	1.042663e-02
1.125984e-06	1.041415e-02
1.127108e-06	1.057109e-02
1.128234e-06	1.131789e-02
1.129360e-06	1.164725e-02
1.130488e-06	1.030459e-02
1.131617e-06	1.034653e-02
1.132747e-06	1.017608e-02
1.133878e-06	1.033899e-02
1.135010e-06	1.084809e-02
1.136143e-06	1.092228e-02
1.137278e-06	1.042252e-02
1.138413e-06	1.018861e-02
1.139550e-06	1.079452e-02
1.140688e-06	9.960262e-03
1.141827e-06	1.005453e-02
1.142967e-06	1.034645e-02
1.144109e-06	1.205468e-02
1.145251e-06	1.022994e-02
1.146395e-06	1.058180e-02
1.147539e-06	1.058959e-02
1.148685e-06	1.072178e-02
1.149832e-06	1.145095e-02
1.150980e-06	1.076887e-02
1.152130e-06	1.090382e-02
1.153280e-06	1.113647e-02
1.154432e-06	1.116685e-02
1.155584e-06	1.130067e-02
1.156738e-06	1.115039e-02
1.157893e-06	1.099282e-02
1.159050e-06	1.060821e-02
1.160207e-06	1.082375e-02
1.161365e-06	1.105587e-02
1.162525e-06	1.355174e-02
1.163686e-06	1.226801e-02
1.164848e-06	1.142825e-02
1.166011e-06	1.094456e-02
1.167175e-06	1.115097e-02
1.168341e-06	1.296121e-02
1.169507e-06	1.253012e-02
1.170675e-06	1.092995e-02
1.171844e-06	1.060026e-02
1.173014e-06	1.065842e-02
1.174186e-06	1.058979e-02
1.175358e-06	1.045692e-02
1.176532e-06	1.035940e-02
1.177707e-06	1.036005e-02
1.178882e-06	1.050402e-02
1.180060e-06	1.069186e-02
1.181238e-06	1.011043e-02
1.182417e-06	1.155279e-02
1.183598e-06	1.031594e-02
1.184780e-06	1.003224e-02
1.185963e-06	1.078221e-02
1.187147e-06	1.020167e-02
1.188333e-06	1.019689e-02
1.189519e-06	1.010246e-02
1.190707e-06	9.975493e-03
1.191896e-06	1.014047e-02
1.193086e-06	9.855216e-03
1.194278e-06	9.777211e-03
1.195470e-06	9.760622e-03
1.196664e-06	9.799710e-03
1.197859e-06	9.810033e-03
1.199055e-06	9.836254e-03
1.200252e-06	9.670270e-03
1.201451e-06	9.722935e-03
1.202650e-06	9.803414e-03
1.203851e-06	9.594235e-03
1.205053e-06	9.642985e-03
1.206257e-06	9.902112e-03
1.207461e-06	9.598059e-03
1.208667e-06	9.685721e-03
1.209874e-06	9.581385e-03
1.211082e-06	9.357861e-03
1.212291e-06	9.573048e-03
1.213502e-06	9.447545e-03
1.214713e-06	9.396842e-03
1.215926e-06	9.353972e-03
1.217140e-06	9.370645e-03
1.218356e-06	9.624258e-03
1.219572e-06	9.288303e-03
1.220790e-06	9.414600e-03
1.222009e-06	9.365331e-03
1.223229e-06	9.195532e-03
1.224451e-06	9.332478e-03
1.225673e-06	9.893093e-03
1.226897e-06	9.475855e-03
1.228122e-06	9.254525e-03
1.229349e-06	9.272164e-03
1.230576e-06	9.344574e-03
1.231805e-06	1.050029e-02
1.233035e-06	9.494509e-03
1.234266e-06	9.348193e-03
1.235499e-06	9.467088e-03
1.236732e-06	9.878285e-03
1.237967e-06	9.140045e-03
1.239204e-06	9.395849e-03
1.240441e-06	9.157085e-03
1.241680e-06	9.065332e-03
1.242919e-06	9.238383e-03
1.244161e-06	9.100831e-03
1.245403e-06	9.165724e-03
1.246646e-06	9.115887e-03
1.247891e-06	9.197556e-03
1.249137e-06	9.105735e-03
1.250385e-06	9.063572e-03
1.251633e-06	9.126273e-03
1.252883e-06	8.992480e-03
1.254134e-06	9.212664e-03
1.255386e-06	9.336740e-03
1.256640e-06	9.729242e-03
1.257895e-06	9.081431e-03
1.259151e-06	8.991666e-03
1.260408e-06	9.005851e-03
1.261667e-06	8.947279e-03
1.262926e-06	8.990565e-03
1.264188e-06	8.981572e-03
1.265450e-06	9.006751e-03
1.266713e-06	8.976690e-03
1.267978e-06	9.122574e-03
1.269244e-06	8.994163e-03
1.270512e-06	9.432663e-03
1.271781e-06	8.937416e-03
1.273050e-06	9.475342e-03
1.274322e-06	8.916845e-03
1.275594e-06	9.033928e-03
1.276868e-06	9.071063e-03
1.278143e-06	9.857880e-03
1.279419e-06	9.046840e-03
1.280697e-06	9.098515e-03
1.281975e-06	8.988838e-03
1.283256e-06	9.674860e-03
1.284537e-06	9.399592e-03
1.285820e-06	9.117994e-03
1.287104e-06	9.107920e-03
1.288389e-06	9.225060e-03
1.289675e-06	9.741719e-03
1.290963e-06	9.089531e-03
1.292252e-06	9.485944e-03
1.293542e-06	9.125528e-03
1.294834e-06	9.286200e-03
1.296127e-06	9.266067e-03
1.297421e-06	9.643275e-03
1.298717e-06	9.391554e-03
1.300014e-06	9.156281e-03
1.301312e-06	9.419877e-03
1.302611e-06	9.219609e-03
1.303912e-06	9.666427e-03
1.305214e-06	9.236416e-03
1.306517e-06	9.498218e-03
1.307822e-06	9.705653e-03
1.309128e-06	1.160265e-02
1.310435e-06	9.925641e-03
1.311743e-06	9.951344e-03
1.313053e-06	9.766419e-03
1.314364e-06	9.935029e-03
1.315677e-06	1.000436e-02
1.316991e-06	1.022994e-02
1.318306e-06	1.033432e-02
1.319622e-06	9.750196e-03
1.320940e-06	1.068061e-02
1.322259e-06	1.009729e-02
1.323579e-06	9.866986e-03
1.324901e-06	1.000222e-02
1.326224e-06	1.004079e-02
1.327548e-06	9.596430e-03
1.328874e-06	1.088241e-02
1.330200e-06	1.121173e-02
1.331529e-06	1.164247e-02
1.332858e-06	1.199122e-02
1.334189e-06	1.029769e-02
1.335521e-06	1.019255e-02
1.336855e-06	1.057640e-02
1.338190e-06	1.062879e-02
1.339526e-06	1.066552e-02
1.340864e-06	1.078291e-02
1.342203e-06	1.088915e-02
1.343543e-06	1.161051e-02
1.344884e-06	1.470905e-02
1.346227e-06	1.099050e-02
1.347572e-06	1.159036e-02
1.348917e-06	1.108098e-02
1.350264e-06	1.213109e-02
1.351612e-06	1.174331e-02
1.352962e-06	1.144380e-02
1.354313e-06	1.187473e-02
1.355665e-06	1.194112e-02
1.357019e-06	1.186878e-02
1.358374e-06	1.366736e-02
1.359730e-06	1.145021e-02
1.361088e-06	1.678772e-02
1.362447e-06	1.221147e-02
1.363808e-06	1.096827e-02
1.365170e-06	1.110379e-02
1.366533e-06	1.176438e-02
1.367897e-06	1.158082e-02
1.369263e-06	1.195957e-02
1.370630e-06	1.180541e-02
1.371999e-06	1.128503e-02
1.373369e-06	1.107464e-02
1.374740e-06	1.117946e-02
1.376113e-06	1.129066e-02
1.377487e-06	1.108968e-02
1.378863e-06	1.153590e-02
1.380240e-06	1.295498e-02
1.381618e-06	1.115052e-02
1.382997e-06	1.155259e-02
1.384378e-06	1.217836e-02
1.385761e-06	1.220012e-02
1.387144e-06	1.144936e-02
1.388530e-06	1.112359e-02
1.389916e-06	1.455726e-02
1.391304e-06	1.119736e-02
1.392693e-06	1.341627e-02
1.394084e-06	1.094910e-02
1.395476e-06	1.166161e-02
1.396869e-06	1.098188e-02
1.398264e-06	1.112488e-02
1.399660e-06	1.353589e-02
1.401058e-06	1.308003e-02
1.402457e-06	1.111493e-02
1.403857e-06	1.099763e-02
1.405259e-06	1.198603e-02
1.406662e-06	1.215161e-02
1.408067e-06	1.131092e-02
1.409473e-06	1.204093e-02
1.410880e-06	1.215961e-02
1.412289e-06	1.178966e-02
1.413699e-06	1.136498e-02
1.415111e-06	1.106811e-02
1.416524e-06	1.070658e-02
1.417939e-06	1.091746e-02
1.419354e-06	1.232882e-02
1.420772e-06	1.595844e-02
1.422190e-06	1.340883e-02
1.423611e-06	1.340466e-02
1.425032e-06	1.147018e-02
1.426455e-06	1.096683e-02
1.427879e-06	1.110981e-02
1.429305e-06	1.252010e-02
1.430732e-06	1.036646e-02
1.432161e-06	1.185891e-02
1.433591e-06	1.081268e-02
1.435023e-06	1.041223e-02
1.436456e-06	1.083347e-02
1.437890e-06	1.088680e-02
1.439326e-06	1.057625e-02
1.440763e-06	1.126563e-02
1.442202e-06	1.063992e-02
1.443642e-06	1.016576e-02
1.445083e-06	1.137982e-02
1.446526e-06	1.120472e-02
1.447971e-06	1.091604e-02
1.449416e-06	9.921605e-03
1.450864e-06	1.142299e-02
1.452312e-06	1.027259e-02
1.453763e-06	1.231152e-02
1.455214e-06	1.009864e-02
1.456667e-06	1.493252e-02
1.458122e-06	1.355031e-02
1.459578e-06	1.181590e-02
1.461035e-06	1.007809e-02
1.462494e-06	1.235752e-02
1.463955e-06	1.111180e-02
1.465416e-06	1.012424e-02
1.466880e-06	1.104840e-02
1.468344e-06	1.052453e-02
1.469811e-06	1.056950e-02
1.471278e-06	1.031283e-02
1.472747e-06	1.003537e-02
1.474218e-06	1.127056e-02
1.475690e-06	1.112084e-02
1.477164e-06	1.095496e-02
1.478639e-06	1.147762e-02
1.480115e-06	1.055247e-02
1.481593e-06	1.030018e-02
1.483072e-06	1.003067e-02
1.484553e-06	1.129614e-02
1.486036e-06	1.031385e-02
1.487520e-06	1.144815e-02
1.489005e-06	1.011770e-02
1.490492e-06	1.025820e-02
1.491980e-06	1.060912e-02
1.493470e-06	1.172199e-02
1.494961e-06	1.030707e-02
1.496454e-06	1.147524e-02
1.497948e-06	1.046417e-02
1.499444e-06	1.026650e-02
1.500941e-06	9.960205e-03
1.502440e-06	1.031436e-02
1.503940e-06	9.945206e-03
1.505442e-06	1.006000e-02
1.506945e-06	1.032124e-02
1.508450e-06	1.008625e-02
1.509956e-06	9.944715e-03
1.511464e-06	1.054172e-02
1.512973e-06	9.927083e-03
1.514484e-06	1.014894e-02
1.515996e-06	1.000535e-02
1.517510e-06	1.132911e-02
1.519025e-06	1.181207e-02
1.520542e-06	9.795977e-03
1.522060e-06	1.139076e-02
1.523580e-06	9.777139e-03
1.525101e-06	1.039962e-02
1.526624e-06	9.858349e-03
1.528149e-06	1.043904e-02
1.529675e-06	9.976340e-03
1.531202e-06	1.206041e-02
1.532731e-06	1.005269e-02
1.534262e-06	1.066177e-02
1.535794e-06	1.035015e-02
1.537327e-06	1.170809e-02
1.538862e-06	9.906260e-03
1.540399e-06	9.760796e-03
1.541937e-06	9.836510e-03
1.543477e-06	9.764051e-03
1.545018e-06	1.029152e-02
1.546561e-06	1.019952e-02
1.548105e-06	9.558599e-03
1.549651e-06	1.125291e-02
1.551198e-06	9.807961e-03
1.552747e-06	9.700060e-03
1.554298e-06	1.039559e-02
1.555850e-06	9.738377e-03
1.557403e-06	9.866109e-03
1.558958e-06	9.610690e-03
1.560515e-06	9.800607e-03
1.562073e-06	9.801102e-03
1.563633e-06	9.628048e-03
1.565194e-06	9.996812e-03
1.566757e-06	9.631217e-03
1.568322e-06	9.552101e-03
1.569888e-06	9.444332e-03
1.571455e-06	9.481242e-03
1.573024e-06	1.014946e-02
1.574595e-06	9.722124e-03
1.576167e-06	9.577403e-03
1.577741e-06	9.647538e-03
1.579317e-06	9.635516e-03
1.580894e-06	9.559806e-03
1.582472e-06	9.909558e-03
1.584053e-06	9.547132e-03
1.585634e-06	9.638944e-03
1.587218e-06	9.766258e-03
1.588802e-06	9.437434e-03
1.590389e-06	1.003256e-02
1.591977e-06	9.485546e-03
1.593567e-06	9.628410e-03
1.595158e-06	9.397138e-03
1.596751e-06	9.460303e-03
1.598345e-06	9.910667e-03
1.599941e-06	1.016212e-02
1.601539e-06	9.418004e-03
1.603138e-06	9.472127e-03
1.604739e-06	1.034492e-02
1.606341e-06	9.564790e-03
1.607945e-06	9.372394e-03
1.609551e-06	9.684923e-03
1.611158e-06	9.535720e-03
1.612767e-06	1.089839e-02
1.614377e-06	9.417182e-03
1.615989e-06	9.912741e-03
1.617603e-06	9.474738e-03
1.619218e-06	1.002343e-02
1.620835e-06	9.843681e-03
1.622453e-06	9.449906e-03
1.624073e-06	9.495898e-03
1.625695e-06	1.014500e-02
1.627318e-06	9.459359e-03
1.628943e-06	9.553708e-03
1.630570e-06	9.478702e-03
1.632198e-06	1.105804e-02
1.633828e-06	9.537882e-03
1.635459e-06	9.547149e-03
1.637092e-06	9.756175e-03
1.638727e-06	9.602488e-03
1.640363e-06	9.552506e-03
1.642001e-06	9.506174e-03
1.643641e-06	9.550677e-03
1.645282e-06	9.596363e-03
1.646925e-06	9.720471e-03
1.648570e-06	9.481063e-03
1.650216e-06	9.519553e-03
1.651864e-06	9.658911e-03
1.653513e-06	9.663305e-03
1.655164e-06	9.723449e-03
1.656817e-06	9.933977e-03
1.658471e-06	9.639187e-03
1.660127e-06	9.610404e-03
1.661785e-06	9.585353e-03
1.663444e-06	9.629010e-03
1.665105e-06	9.583852e-03
1.666768e-06	9.577217e-03
1.668432e-06	9.600802e-03
1.670098e-06	9.627282e-03
1.671766e-06	1.017638e-02
1.673435e-06	9.737011e-03
1.675106e-06	9.712477e-03
1.676779e-06	9.712753e-03
1.678453e-06	1.027366e-02
1.680129e-06	9.663212e-03
1.681807e-06	9.658472e-03
1.683486e-06	9.759403e-03
1.685167e-06	9.748513e-03
1.686850e-06	1.020835e-02
1.688534e-06	9.724882e-03
1.690220e-06	1.082287e-02
1.691908e-06	1.001205e-02
1.693598e-06	9.720246e-03
1.695289e-06	9.866125e-03
1.696982e-06	1.018862e-02
1.698676e-06	9.771370e-03
1.700372e-06	9.775530e-03
1.702070e-06	9.769011e-03
1.703770e-06	1.019222e-02
1.705471e-06	9.991733e-03
